Date,Temperature,Humidity,WindSpeed,Visibility
29/02/2012,5.088888889,0.93,11.4471,7.7763
1/03/2012,6.422222222,0.87,13.3147,8.1466
2/03/2012,4.444444444,0.92,10.6743,7.728
3/03/2012,3.955555556,0.92,6.5527,7.7119
4/03/2012,3.055555556,0.96,11.2217,7.5187
5/03/2012,2.911111111,0.96,11.1573,6.7942
6/03/2012,3.883333333,0.92,11.0607,6.8264
7/03/2012,3.966666667,0.93,11.9623,5.9731
8/03/2012,4.972222222,0.93,12.7834,6.8586
9/03/2012,7.172222222,0.86,12.7834,7.8729
10/03/2012,9.9,0.78,16.8406,8.2271
11/03/2012,12.19444444,0.74,14.4256,9.8049
12/03/2012,13.93333333,0.67,14.5866,9.9015
13/03/2012,15.21111111,0.65,14.3612,9.982
14/03/2012,15.11111111,0.66,15.8263,9.982
15/03/2012,13,0.72,12.6546,9.982
16/03/2012,12.35,0.78,11.0124,8.3398
17/03/2012,12.67777778,0.77,17.2431,8.05
18/03/2012,12.06111111,0.75,16.8245,7.9695
19/03/2012,11.97222222,0.76,17.0016,8.2271
20/03/2012,10.02222222,0.78,14.2324,7.9051
21/03/2012,10.05,0.77,17.2109,7.9051
22/03/2012,8.4,0.84,14.0231,8.2271
23/03/2012,7.777777778,0.86,14.0392,4.991
24/03/2012,7.244444444,0.86,14.1358,7.8246
25/03/2012,8.194444444,0.89,11.5598,11.5759
26/03/2012,6.638888889,0.86,17.3397,6.9069
27/03/2012,6.638888889,0.86,14.3612,6.9069
28/03/2012,6.627777778,0.87,16.4059,7.3577
29/03/2012,6.15,0.86,15.778,7.8246
30/03/2012,6.127777778,0.86,20.2699,7.8246
31/03/2012,6.055555556,0.86,19.6259,8.1788
1/04/2012,7.083333333,0.8,20.125,9.7566
2/04/2012,8.861111111,0.78,23.2645,9.9015
3/04/2012,10.95,0.71,20.6402,9.982
4/04/2012,12.33333333,0.66,20.447,9.982
5/04/2012,13.95555556,0.59,23.8602,9.982
6/04/2012,14.19444444,0.57,24.7135,10.3523
7/04/2012,14.08888889,0.58,24.9872,9.982
8/04/2012,12.93333333,0.64,21.5901,9.982
9/04/2012,11.45555556,0.69,15.3594,9.982
10/04/2012,11.2,0.71,21.8155,9.982
11/04/2012,11.10555556,0.67,26.0659,9.982
12/04/2012,10.02777778,0.72,26.565,9.982
13/04/2012,10.06666667,0.71,24.6652,9.982
14/04/2012,9.027777778,0.74,20.2377,14.9086
15/04/2012,8.955555556,0.75,20.0123,14.0875
16/04/2012,9,0.8,20.0123,14.812
17/04/2012,-2.144444444,0.86,11.27,4.83
18/04/2012,-2.466666667,0.89,4.9105,3.8962
19/04/2012,-2.744444444,0.89,3.22,4.3631
20/04/2012,-2.188888889,0.88,2.8497,4.3631
21/04/2012,-2.038888889,0.87,3.3649,4.7334
22/04/2012,-2.672222222,0.88,7.8246,4.3631
23/04/2012,-2.605555556,0.88,3.22,4.3631
24/04/2012,-2.433333333,0.89,4.3631,3.5259
25/04/2012,-2.472222222,0.88,1.7227,2.9624
26/04/2012,-2.405555556,0.88,7.7763,4.8139
27/04/2012,-2.233333333,0.89,5.4096,5.6511
28/04/2012,-2.261111111,0.88,9.3863,6.9069
29/04/2012,-1.172222222,0.81,9.4668,8.7423
30/04/2012,-1.072222222,0.82,5.2647,9.9015
1/05/2012,-0.033333333,0.76,3.542,6.0214
2/05/2012,-0.033333333,0.76,9.3863,6.9391
3/05/2012,-1.022222222,0.82,7.9212,4.7656
4/05/2012,-2.311111111,0.88,4.508,4.3953
5/05/2012,-2.311111111,0.88,7.4865,4.3631
6/05/2012,-1.377777778,0.89,7.1484,4.6851
7/05/2012,-2.383333333,0.88,13.2664,4.7978
8/05/2012,-1.922222222,0.88,9.9981,4.347
9/05/2012,-1.9,0.89,9.6439,4.2987
10/05/2012,-2.383333333,0.88,10.7548,3.8479
11/05/2012,-2.783333333,0.96,6.3112,0.161
12/05/2012,-1.277777778,0.96,5.4257,1.1431
13/05/2012,-2.805555556,0.96,10.6099,0.1932
14/05/2012,-2.733333333,0.96,10.4489,0.1932
15/05/2012,-2.761111111,0.96,2.8336,0.322
16/05/2012,-2.711111111,1,4.4758,0.8372
17/05/2012,-2.2,0.96,4.7012,0.6279
18/05/2012,-2.766666667,0.99,4.5402,1.2558
19/05/2012,-2.688888889,1,7.3577,0.322
20/05/2012,-2.527777778,0.99,9.2253,0.322
21/05/2012,-2.011111111,0.99,4.2826,0.3059
22/05/2012,-0.883333333,0.92,8.0017,0.3381
23/05/2012,-0.911111111,0.99,4.9105,0.8372
24/05/2012,-0.394444444,0.98,1.9159,0.9177
25/05/2012,0.222222222,0.91,3.0912,0.8372
26/05/2012,0.244444444,0.99,0.6601,0.8855
27/05/2012,0.483333333,0.97,3.6064,1.1592
28/05/2012,0.177777778,0.99,3.0268,0.9338
29/05/2012,0.044444444,0.92,3.1073,0.9016
30/05/2012,-0.077777778,0.93,2.9302,0.7889
31/05/2012,-1.088888889,1,4.6851,0.8533
1/06/2012,-1.038888889,0.96,6.2468,0.7889
2/06/2012,-1.544444444,0.99,5.796,0.322
3/06/2012,-1.5,1,6.1985,0.4025
4/06/2012,-1.5,1,6.1985,0.4025
5/06/2012,-4.25,0.93,3.4132,8.3237
6/06/2012,-0.994444444,0.96,3.2522,0.7084
7/06/2012,-1.594444444,0.96,3.1073,0.9499
8/06/2012,-1.805555556,0.98,2.3345,1.2236
9/06/2012,-2.15,0.96,0.6118,0.9499
10/06/2012,-2.127777778,0.96,5.0393,0.483
11/06/2012,-2.411111111,1,4.8461,0.7567
12/06/2012,-1.038888889,0.99,7.9695,1.9159
13/06/2012,-0.05,0.92,9.016,3.1395
14/06/2012,0.027777778,0.99,8.9033,1.3202
15/06/2012,0.022222222,0.99,14.1841,1.4651
16/06/2012,0.022222222,0.99,11.4954,2.5921
17/06/2012,0.238888889,0.92,13.524,5.5384
18/06/2012,0.116666667,0.85,16.9855,6.0697
19/06/2012,1.138888889,0.78,16.9694,7.9695
20/06/2012,0.988888889,0.79,12.6385,7.728
21/06/2012,-0.972222222,0.88,8.1788,6.0697
22/06/2012,-1.016666667,0.88,11.1734,6.0697
23/06/2012,-1.133333333,0.91,8.1144,5.7316
24/06/2012,-2.127777778,0.95,3.5581,6.0214
25/06/2012,-2.222222222,0.92,10.9963,6.0214
26/06/2012,-3.227777778,0.91,6.7298,6.1341
27/06/2012,-3.288888889,0.88,6.4561,9.7083
28/06/2012,-4.261111111,0.91,6.6332,9.7083
29/06/2012,-3.394444444,0.8,10.4167,14.4095
30/06/2012,-4.35,0.92,6.5366,9.6761
1/07/2012,-3.794444444,0.92,6.7298,7.8246
2/07/2012,-4.661111111,0.91,12.8961,6.1341
3/07/2012,-3.816666667,0.92,5.2003,6.0375
4/07/2012,-3.816666667,0.92,8.1949,6.118
5/07/2012,-2.922222222,0.86,10.1108,4.5241
6/07/2012,-2.822222222,0.85,12.8156,6.2951
7/07/2012,-2.2,0.88,15.778,9.982
8/07/2012,-0.094444444,0.82,15.1823,9.4507
9/07/2012,0.116666667,0.81,17.71,11.2056
10/07/2012,1.183333333,0.75,22.0731,11.2056
11/07/2012,1.255555556,0.74,15.5687,11.0285
12/07/2012,2.266666667,0.69,18.0481,11.27
13/07/2012,1.227777778,0.69,17.6617,11.27
14/07/2012,1.216666667,0.69,21.0105,11.0285
15/07/2012,1.061111111,0.7,20.4792,9.9015
16/07/2012,-0.05,0.82,12.6546,9.9015
17/07/2012,-0.155555556,0.83,10.4006,11.0768
18/07/2012,-1.138888889,0.87,11.5276,9.982
19/07/2012,-0.627777778,0.8,11.3505,15.8263
20/07/2012,-1.105555556,0.8,11.27,14.5866
21/07/2012,-1.694444444,0.78,11.1734,15.8263
22/07/2012,-2.783333333,0.78,11.1734,15.8263
23/07/2012,-3.655555556,0.87,3.0429,6.6493
24/07/2012,-3.733333333,0.81,11.2217,15.8263
25/07/2012,-4.238888889,0.84,6.7781,15.8263
26/07/2012,-3.755555556,0.84,10.4972,14.9569
27/07/2012,-4.822222222,0.92,8.2593,9.9015
28/07/2012,-3.822222222,0.84,11.4793,9.9015
29/07/2012,-4.966666667,0.85,4.1699,9.821
30/07/2012,-2.783333333,0.85,9.7405,9.7566
31/07/2012,-2.2,0.81,17.0338,9.8049
1/08/2012,-1.655555556,0.78,14.5222,10.5938
2/08/2012,-1.038888889,0.75,11.0446,11.2056
3/08/2012,0.116666667,0.69,10.7709,10.0464
4/08/2012,1.077777778,0.64,9.7727,10.4006
5/08/2012,1.138888889,0.64,11.1895,11.27
6/08/2012,1.138888889,0.59,10.787,11.27
7/08/2012,0.255555556,0.62,8.6135,11.4471
8/08/2012,-0.994444444,0.74,2.4472,11.1251
9/08/2012,-2.155555556,0.8,2.7531,9.9015
10/08/2012,-2.816666667,0.84,3.5098,9.8371
11/08/2012,-2.827777778,0.85,4.8461,6.118
12/08/2012,-3.75,0.91,6.118,6.118
13/08/2012,-4.283333333,0.91,5.6994,6.1663
14/08/2012,-4.705555556,0.91,6.3917,6.118
15/08/2012,-3.711111111,0.88,3.5581,6.118
16/08/2012,-2.4,0.95,5.313,3.7191
17/08/2012,-3.733333333,0.91,3.6225,6.0697
18/08/2012,-2.688888889,0.92,6.6332,6.0697
19/08/2012,-2.266666667,0.88,7.0035,6.2951
20/08/2012,-2.711111111,0.91,8.05,6.0697
21/08/2012,-3.75,0.92,3.22,5.9731
22/08/2012,-3.561111111,0.92,4.1055,3.9445
23/08/2012,-2.177777778,0.95,4.2665,3.5259
24/08/2012,-1.088888889,0.88,8.1466,4.8461
25/08/2012,0.1,0.82,7.0196,5.6833
26/08/2012,0.994444444,0.76,5.0715,7.9051
27/08/2012,1.088888889,0.75,3.3488,7.9695
28/08/2012,1.972222222,0.7,3.1717,10.8836
29/08/2012,1.155555556,0.69,3.542,11.0446
30/08/2012,1.083333333,0.75,4.6368,11.0446
31/08/2012,0.244444444,0.8,7.3577,10.4489
1/09/2012,-0.027777778,0.82,9.3541,6.0053
2/09/2012,-0.116666667,0.82,1.771,6.0053
3/09/2012,-0.072222222,0.85,6.7298,6.118
4/09/2012,-1.205555556,0.92,4.8139,5.957
5/09/2012,-1.227777778,0.92,6.2307,6.8747
6/09/2012,-1.616666667,0.95,6.1502,4.508
7/09/2012,-1.761111111,0.92,6.2951,3.9606
8/09/2012,-2.244444444,0.92,3.3488,3.9606
9/09/2012,-0.894444444,0.96,19.964,0.966
10/09/2012,-2.805555556,0.96,4.8944,1.8837
11/09/2012,-2.85,0.96,3.2844,0.1932
12/09/2012,-3.322222222,0.96,3.2039,0.3381
13/09/2012,-3.822222222,0.92,4.669,0.161
14/09/2012,-4.861111111,0.92,4.7656,0.161
15/09/2012,-4.888888889,0.93,4.9266,0.1449
16/09/2012,-4.866666667,0.92,7.9695,0.161
17/09/2012,-3.827777778,0.92,7.889,0.1771
18/09/2012,-2.805555556,0.93,10.6743,0.1932
19/09/2012,-2.694444444,0.99,11.1412,0.3381
20/09/2012,-2.066666667,0.99,13.0732,0.805
21/09/2012,-0.911111111,0.92,12.9766,1.3685
22/09/2012,-0.866666667,0.98,14.4578,2.9785
23/09/2012,-0.866666667,0.98,13.2825,3.4615
24/09/2012,0.244444444,0.9,14.3934,4.0572
25/09/2012,-0.955555556,0.99,14.4578,3.4615
26/09/2012,-0.005555556,0.92,14.4417,4.83
27/09/2012,0.011111111,0.86,15.1018,7.728
28/09/2012,-0.005555556,0.85,17.4524,10.8192
29/09/2012,-0.027777778,0.85,17.4524,9.5956
30/09/2012,0.1,0.85,17.1143,9.6922
1/10/2012,0.511111111,0.79,20.2055,9.5956
2/10/2012,0.022222222,0.86,17.2431,5.8765
3/10/2012,3.111111111,0.95,13.2503,2.9624
4/10/2012,-0.488888889,0.96,20.8656,0.805
5/10/2012,0.044444444,0.96,20.125,1.288
6/10/2012,0.127777778,0.96,23.6509,1.8354
7/10/2012,1.111111111,0.93,26.1303,2.5277
8/10/2012,1.111111111,0.92,19.9157,3.4615
9/10/2012,1.077777778,0.93,17.388,2.7531
10/10/2012,1.183333333,0.92,20.0767,2.9785
11/10/2012,1.183333333,0.92,21.6384,3.9123
12/10/2012,1.305555556,0.93,20.8817,3.3488
13/10/2012,1.266666667,0.99,21.8638,2.5277
14/10/2012,2.355555556,0.92,23.3289,2.9785
15/10/2012,2.45,0.99,21.9926,2.5599
16/10/2012,2.422222222,0.99,23.4416,2.5277
17/10/2012,2.4,1,26.2591,2.5438
18/10/2012,3.033333333,0.95,23.8924,2.4472
19/10/2012,2.933333333,0.96,21.7028,2.5277
20/10/2012,2.866666667,0.96,20.0606,2.5277
21/10/2012,2.95,0.96,14.4417,3.1878
22/10/2012,2.894444444,0.96,13.5079,3.0429
23/10/2012,2.894444444,0.92,10.7709,2.576
24/10/2012,3.405555556,0.93,13.2181,6.5849
25/10/2012,3.366666667,0.96,13.6045,0.644
26/10/2012,2.861111111,0.96,10.5777,2.9302
27/10/2012,0.916666667,0.96,6.6332,14.3612
28/10/2012,3.255555556,1,6.0053,1.8515
29/10/2012,3.722222222,0.96,10.9802,0.7728
30/10/2012,3.633333333,0.96,6.6815,0.5635
31/10/2012,3.233333333,0.96,11.0124,0.161
1/11/2012,2.772222222,0.96,14.3612,0.7728
2/11/2012,3.822222222,0.93,13.5884,1.8998
3/11/2012,3.811111111,1,16.8728,3.4293
4/11/2012,4.927777778,1,17.6617,4.7817
5/11/2012,6.15,0.93,17.0177,9.7566
6/11/2012,5.988888889,0.93,8.2593,10.7709
7/11/2012,7.105555556,0.93,11.8818,10.7709
8/11/2012,7.355555556,0.91,21.8638,5.6994
9/11/2012,7.211111111,0.93,12.7512,11.1251
10/11/2012,7.611111111,0.89,26.7421,11.1251
11/11/2012,5.35,0.85,29.8333,11.0768
12/11/2012,4.022222222,0.89,11.6886,11.2056
13/11/2012,2.405555556,0.92,5.152,9.982
14/11/2012,1.422222222,0.92,11.753,9.9015
15/11/2012,1.255555556,0.92,8.9677,9.9015
16/11/2012,0.811111111,0.96,6.4078,15.8263
17/11/2012,1.444444444,0.95,12.8317,14.9569
18/11/2012,0.761111111,0.96,6.118,15.7297
19/11/2012,0.666666667,0.96,6.4239,15.6492
20/11/2012,2.322222222,0.84,10.9963,14.6832
21/11/2012,0.6,0.96,6.0858,15.5526
22/11/2012,1.177777778,0.96,14.1197,15.5526
23/11/2012,2.416666667,0.9,10.4328,14.7959
24/11/2012,2.216666667,0.93,15.3916,9.8049
25/11/2012,2.194444444,0.93,12.3165,9.8049
26/11/2012,1.338888889,0.98,8.4042,10.1108
27/11/2012,2.755555556,0.96,15.778,9.7083
28/11/2012,4.955555556,0.86,15.4882,9.7405
29/11/2012,7.383333333,0.83,15.7941,10.1913
30/11/2012,8.838888889,0.83,20.0284,9.9015
1/12/2012,10.02222222,0.82,23.0713,9.982
2/12/2012,11.02222222,0.66,19.5293,10.3523
3/12/2012,12.19444444,0.66,20.3826,9.982
4/12/2012,12.26111111,0.61,20.3826,9.982
5/12/2012,11.23333333,0.65,12.9444,10.3523
6/12/2012,7.955555556,0.75,12.6868,11.2056
7/12/2012,7.283333333,0.85,14.168,9.982
8/12/2012,7.211111111,0.8,13.8943,9.982
9/12/2012,7.15,0.74,16.9694,9.982
10/12/2012,6.016666667,0.77,17.0821,15.8263
11/12/2012,5.388888889,0.75,13.7977,14.8764
12/12/2012,4.833333333,0.74,13.846,15.7297
13/12/2012,2.683333333,0.83,6.279,15.6492
14/12/2012,3.827777778,0.85,13.2342,14.168
15/12/2012,1.761111111,0.85,11.0768,15.5526
16/12/2012,1.805555556,0.85,7.0518,15.6009
17/12/2012,3.072222222,0.82,10.6099,14.7637
18/12/2012,4.05,0.77,11.1895,10.9802
19/12/2012,5.116666667,0.82,9.5312,11.0446
20/12/2012,4.283333333,0.88,9.6922,11.0285
21/12/2012,5.116666667,0.82,14.2646,11.2056
22/12/2012,7.777777778,0.76,12.6707,11.2056
23/12/2012,9.894444444,0.71,9.982,9.982
24/12/2012,12.17222222,0.61,9.6117,10.0464
25/12/2012,13.86111111,0.55,5.2647,10.0464
26/12/2012,13.88333333,0.44,5.1359,11.4471
27/12/2012,13.00555556,0.58,9.5151,11.27
28/12/2012,14.02777778,0.63,15.9551,11.27
29/12/2012,12.74444444,0.62,15.9551,11.3988
30/12/2012,10.13333333,0.7,11.0446,9.982
31/12/2012,7.861111111,0.76,9.4185,9.982
1/01/2013,7.555555556,0.78,10.7387,9.982
2/01/2013,6.038888889,0.79,13.9104,9.982
3/01/2013,6.644444444,0.76,14.007,15.8263
4/01/2013,7.6,0.76,16.583,14.9569
5/01/2013,7.127777778,0.76,17.2753,15.8263
6/01/2013,-2.383333333,0.88,6.44,3.864
7/01/2013,-4.466666667,0.88,1.8193,2.9946
8/01/2013,-2.916666667,0.92,6.3112,3.864
9/01/2013,-2.894444444,0.92,6.1824,3.0751
10/01/2013,-2.877777778,0.93,6.3273,3.1717
11/01/2013,-2.916666667,0.92,3.2522,3.3971
12/01/2013,-2.938888889,0.93,7.9051,2.9302
13/01/2013,-2.888888889,0.92,7.2611,1.61
14/01/2013,-2.938888889,0.92,5.0554,1.2558
15/01/2013,-2.894444444,0.92,3.1556,0.805
16/01/2013,-2.938888889,0.93,4.5241,0.8211
17/01/2013,-2.894444444,0.92,4.8461,1.288
18/01/2013,-2.872222222,0.92,4.6851,1.449
19/01/2013,-2.8,0.92,3.542,1.771
20/01/2013,-2.844444444,0.92,4.9427,2.2057
21/01/2013,-3.838888889,0.92,4.83,3.4454
22/01/2013,-3.75,0.92,4.508,3.1556
23/01/2013,-3.838888889,0.85,7.6636,3.8962
24/01/2013,-3.888888889,0.92,3.6064,3.9123
25/01/2013,-3.855555556,0.92,7.1484,4.1538
26/01/2013,-3.888888889,0.92,7.6475,3.9284
27/01/2013,-4.4,0.92,10.5455,3.4615
28/01/2013,-4.422222222,0.9,6.2146,3.5581
29/01/2013,-4.35,0.88,3.542,3.4937
30/01/2013,4.561111111,0.82,14.1358,15.8263
31/01/2013,5.733333333,0.86,10.4167,14.8764
1/02/2013,3.383333333,0.88,11.0768,14.9086
2/02/2013,3.311111111,0.85,11.2056,14.9086
3/02/2013,2.866666667,0.88,10.2396,14.0875
4/02/2013,2.361111111,0.84,12.5419,9.982
5/02/2013,2.827777778,0.88,12.558,9.982
6/02/2013,2.872222222,0.89,15.1179,8.4203
7/02/2013,3.888888889,0.88,15.778,9.982
8/02/2013,6.083333333,0.79,15.8263,9.982
9/02/2013,8.883333333,0.71,20.1572,10.3523
10/02/2013,12.24444444,0.61,25.0677,9.982
11/02/2013,12.87222222,0.63,23.4255,9.982
12/02/2013,13.83333333,0.58,17.7583,10.3523
13/02/2013,13.98333333,0.63,17.5007,10.0464
14/02/2013,14.04444444,0.63,15.9068,10.0464
15/02/2013,14.08333333,0.63,15.5365,10.4006
16/02/2013,12.19444444,0.72,14.329,9.982
17/02/2013,9.972222222,0.83,14.2968,9.982
18/02/2013,9.094444444,0.82,16.8084,9.982
19/02/2013,8.905555556,0.78,21.8799,9.982
20/02/2013,8.883333333,0.74,24.9228,15.8263
21/02/2013,8.266666667,0.77,19.3522,14.9569
22/02/2013,7.316666667,0.83,10.9641,15.8263
23/02/2013,5.622222222,0.89,6.6493,15.7297
24/02/2013,5.527777778,0.94,1.5778,6.4722
25/02/2013,6.544444444,0.83,10.7387,15.6492
26/02/2013,5.961111111,0.86,9.2253,9.6761
27/02/2013,4.377777778,0.9,10.3362,14.6027
28/02/2013,3.838888889,0.92,7.7763,9.5634
1/03/2013,3.927777778,0.89,7.8729,10.8031
2/03/2013,4.005555556,0.9,7.6636,9.6278
3/03/2013,4.883333333,0.87,12.5258,9.6117
4/03/2013,6.016666667,0.87,9.2575,9.6761
5/03/2013,7.15,0.87,5.5545,9.7566
6/03/2013,8.955555556,0.83,5.1681,9.982
7/03/2013,9.072222222,0.82,8.9033,11.2056
8/03/2013,10.13888889,0.81,11.7369,11.0285
9/03/2013,11.25,0.76,15.1984,11.2056
10/03/2013,10.18333333,0.84,15.1823,11.2056
11/03/2013,10.08333333,0.82,9.4024,11.0285
12/03/2013,8.955555556,0.88,9.5795,11.2056
13/03/2013,7.727777778,0.96,12.5258,11.1251
14/03/2013,7.777777778,0.96,11.8657,6.1663
15/03/2013,6.205555556,1,3.059,0.4508
16/03/2013,6.666666667,0.96,7.406,0.2093
17/03/2013,6.705555556,0.96,2.6887,0.2898
18/03/2013,6.083333333,1,10.3201,1.8837
19/03/2013,6.061111111,0.93,10.5938,5.8443
20/03/2013,2.344444444,0.85,10.1591,12.9605
21/03/2013,4.994444444,0.96,6.1341,5.8443
22/03/2013,4.972222222,0.96,6.0375,7.6958
23/03/2013,4.544444444,0.99,5.8443,9.016
24/03/2013,5.022222222,0.93,8.0983,10.7709
25/03/2013,4.95,0.93,9.2253,10.7709
26/03/2013,4.083333333,0.99,4.0089,9.6439
27/03/2013,4.927777778,0.99,5.1198,1.8998
28/03/2013,5.972222222,0.93,9.6922,2.576
29/03/2013,7.027777778,0.88,10.7065,4.8783
30/03/2013,7.644444444,0.83,14.1358,6.0214
31/03/2013,7.622222222,0.76,12.6707,7.9695
1/04/2013,7.711111111,0.72,10.9802,7.8729
2/04/2013,7.666666667,0.71,12.9605,8.1305
3/04/2013,7.177777778,0.71,12.8156,11.2056
4/04/2013,6.283333333,0.76,13.2986,10.4972
5/04/2013,6.038888889,0.76,9.821,11.2056
6/04/2013,4.905555556,0.82,9.821,11.1251
7/04/2013,4.072222222,0.82,14.5222,9.5473
8/04/2013,2.777777778,0.82,14.2324,9.9015
9/04/2013,2.755555556,0.85,11.0929,14.812
10/04/2013,1.544444444,0.88,6.6171,14.0875
11/04/2013,0.644444444,0.85,11.0446,14.812
12/04/2013,0.644444444,0.85,6.601,14.812
13/04/2013,1.244444444,0.9,17.5168,6.7781
14/04/2013,1.088888889,0.85,11.0768,14.7315
15/04/2013,0.555555556,0.85,6.5044,14.7315
16/04/2013,-0.022222222,0.86,6.1824,11.5276
17/04/2013,-0.044444444,0.86,4.5563,7.9051
18/04/2013,-0.072222222,0.86,4.669,6.9391
19/04/2013,-0.1,0.87,4.4114,7.0035
20/04/2013,0.027777778,0.86,4.3148,7.9051
21/04/2013,2.2,0.79,4.347,9.8532
22/04/2013,2.933333333,0.8,7.6797,10.948
23/04/2013,3.938888889,0.81,7.6958,11.27
24/04/2013,4.005555556,0.81,2.7692,11.27
25/04/2013,4.366666667,0.78,6.2468,11.0768
26/04/2013,4.072222222,0.81,5.1681,11.27
27/04/2013,4.027777778,0.81,10.9319,11.27
28/04/2013,3.361111111,0.86,13.2342,6.7781
29/04/2013,2.955555556,0.88,15.7458,5.0393
30/04/2013,2.844444444,0.89,14.1036,4.991
1/05/2013,2.766666667,0.89,19.1429,7.8729
2/05/2013,2.266666667,0.85,15.8263,6.0697
3/05/2013,1.25,0.91,14.4256,6.0697
4/05/2013,1.25,0.92,16.8567,6.2951
5/05/2013,1.105555556,0.92,17.2431,6.118
6/05/2013,1.105555556,0.92,20.8656,6.118
7/05/2013,2.561111111,0.92,7.889,8.1144
8/05/2013,1.133333333,0.89,25.3092,6.1985
9/05/2013,1.155555556,0.88,14.9891,6.2951
10/05/2013,1.694444444,0.86,23.989,6.4883
11/05/2013,2.194444444,0.79,23.9085,7.2128
12/05/2013,1.155555556,0.85,23.8924,8.1305
13/05/2013,2.205555556,0.81,22.5078,10.6743
14/05/2013,2.222222222,0.84,22.0892,11.2056
15/05/2013,2.266666667,0.84,22.218,11.2056
16/05/2013,2.883333333,0.89,20.6885,10.6743
17/05/2013,2.85,0.88,22.1053,11.2056
18/05/2013,3.894444444,0.88,17.8227,11.2056
19/05/2013,4.911111111,0.87,19.9801,11.0285
20/05/2013,4.983333333,0.85,20.6724,11.2056
21/05/2013,5.005555556,0.92,17.9032,11.27
22/05/2013,5.916666667,0.87,15.617,11.0768
23/05/2013,5.972222222,0.86,16.4381,11.27
24/05/2013,4.955555556,0.92,14.8281,11.27
25/05/2013,4.955555556,0.93,14.4739,11.0768
26/05/2013,3.816666667,0.92,14.6027,11.27
27/05/2013,3.816666667,0.92,14.4739,12.0428
28/05/2013,3.466666667,0.92,12.8961,11.1895
29/05/2013,3.261111111,0.92,7.4704,10.0464
30/05/2013,3.261111111,0.91,18.7887,10.0464
31/05/2013,1.066666667,0.96,4.0894,3.4776
1/06/2013,2.15,0.92,6.8586,8.1949
2/06/2013,2.15,0.92,6.7137,6.1985
3/06/2013,2.261111111,0.92,9.9176,6.2307
4/06/2013,1.644444444,0.95,11.1412,6.1985
5/06/2013,2.15,0.91,5.3452,5.1359
6/06/2013,2.094444444,0.92,6.1019,6.3595
7/06/2013,2.105555556,0.92,2.737,7.0357
8/06/2013,1.111111111,0.99,3.7191,4.8783
9/06/2013,1.222222222,0.98,3.8962,5.1037
10/06/2013,2.15,0.92,3.9123,10.8836
11/06/2013,2.15,0.92,13.202,7.8085
12/06/2013,2.227777778,0.92,8.0822,10.7387
13/06/2013,2.172222222,0.92,2.1252,10.8514
14/06/2013,2.733333333,0.89,3.7352,10.8514
15/06/2013,2.288888889,0.92,7.8729,10.7226
16/06/2013,2.15,0.93,3.4937,5.9248
17/06/2013,2.127777778,0.92,3.2361,5.8926
18/06/2013,2.077777778,0.93,1.0787,4.83
19/06/2013,1.088888889,0.93,4.0411,4.347
20/06/2013,1.088888889,0.96,2.576,3.4293
21/06/2013,0.655555556,0.96,3.5098,3.3971
22/06/2013,0.577777778,0.96,3.2683,4.8139
23/06/2013,0.577777778,0.96,3.0429,3.8801
24/06/2013,-1.683333333,0.86,13.4274,8.0822
25/06/2013,0.05,0.99,3.2039,4.7978
26/06/2013,0.555555556,0.96,6.3112,14.4739
27/06/2013,0.622222222,0.95,6.5366,14.5866
28/06/2013,1.066666667,0.89,11.0446,0.483
29/06/2013,1.066666667,0.86,9.3541,10.8514
30/06/2013,1.027777778,0.93,10.4811,8.0983
1/07/2013,1.066666667,0.92,11.27,7.7763
2/07/2013,1.088888889,0.92,8.855,7.728
3/07/2013,1.144444444,0.93,5.1198,5.957
4/07/2013,1.133333333,0.92,7.8568,5.8926
5/07/2013,2.15,0.92,9.2575,5.9087
6/07/2013,2.672222222,0.89,10.8514,5.6672
7/07/2013,2.15,0.86,11.3022,5.9731
8/07/2013,2.155555556,0.92,12.7351,5.9731
9/07/2013,2.138888889,0.86,11.4149,5.9731
10/07/2013,1.016666667,0.92,14.3612,4.3631
11/07/2013,-0.022222222,0.92,17.2753,4.3631
12/07/2013,0.005555556,0.93,19.1751,4.186
13/07/2013,-0.094444444,0.86,17.5812,4.3631
14/07/2013,-0.65,0.92,17.549,4.3631
15/07/2013,-1.061111111,0.92,16.8084,4.8461
16/07/2013,-1.738888889,0.88,20.3343,4.3953
17/07/2013,-1.738888889,0.85,17.2109,4.3631
18/07/2013,-3.527777778,0.85,6.762,11.0607
19/07/2013,-2.294444444,0.85,20.3665,7.7763
20/07/2013,-2.755555556,0.88,17.3075,7.8246
21/07/2013,-2.727777778,0.79,19.642,8.1788
22/07/2013,-2.85,0.72,15.9712,9.7083
23/07/2013,-3.916666667,0.78,20.3987,9.7083
24/07/2013,-3.772222222,0.78,16.1322,9.7888
25/07/2013,-2.827777778,0.72,20.4953,9.9015
26/07/2013,-2.244444444,0.7,20.4953,9.9015
27/07/2013,-2.122222222,0.74,22.218,10.948
28/07/2013,-1.138888889,0.69,22.5078,11.1251
29/07/2013,-0.072222222,0.63,20.8495,11.1251
30/07/2013,0.111111111,0.67,20.8495,10.948
31/07/2013,0,0.63,20.6402,11.1251
1/08/2013,0.05,0.69,20.9139,11.27
2/08/2013,0.072222222,0.67,14.0392,11.0768
3/08/2013,-0.05,0.69,4.6046,11.27
4/08/2013,-1.161111111,0.69,9.338,11.27
